STID,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29
101040102,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101040201,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101040202,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101040301,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101040302,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101040401,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101040402,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101040501,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101040502,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101040601,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101040602,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101040701,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101040702,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101040801,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101040802,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101050101,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101050102,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101050201,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101050202,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101050301,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101050302,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101050303,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101050401,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101050402,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101050501,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101050502,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101050503,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101060101,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101060102,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101060201,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101060202,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101060203,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101060301,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101060302,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101060303,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101060401,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101060402,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101060403,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101060501,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101060502,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
101060601,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985,0.002427459,0.002211332,0.004020691,0.006602049,0.006575823,0.00553894,0,0.002741814,0.000764608,0.000311852,0,0.007196665,0.010873795,0.010151386,0.013383985
